CoverID,"CountryCode","Cover",startDate,endDate,"MonthlyPrice",ContractID
1849,"ES","carInsurance",2022-06-01,2023-06-30,"€45",712
1850,"ES","carInsurance",2022-02-01,2023-02-28,"€25",712
1852,"ES","homeInsurance",2021-09-01,2022-08-31,"€40",712
1853,"ES","carInsurance",2021-11-01,2022-10-31,"€65",717
1855,"ES","lifeInsurance",2021-10-01,2022-09-30,"€65",717
1859,"ES","lifeInsurance",2022-01-01,2023-01-31,"€55",718
1863,"ES","lifeInsurance",2022-06-01,2023-06-30,"€40",721
1864,"ES","homeInsurance",2021-10-01,2022-09-30,"€40",721
1865,"ES","carInsurance",2022-05-01,2023-05-31,"€30",724
1866,"ES","carInsurance",2021-11-01,2022-10-31,"€20",724
1868,"ES","homeInsurance",2021-11-01,2022-10-31,"€55",724
1871,"ES","lifeInsurance",2021-12-01,2022-11-30,"€40",725
1873,"ES","carInsurance",2022-02-01,2023-02-28,"€45",727
1875,"ES","lifeInsurance",2022-04-01,2023-04-30,"€65",727
1881,"ES","carInsurance",2022-01-01,2023-01-31,"€40",734
1885,"ES","carInsurance",2021-11-01,2022-10-31,"€55",737
1887,"ES","lifeInsurance",2022-01-01,2023-01-31,"€60",737
1888,"ES","homeInsurance",2022-04-01,2023-04-30,"€30",737
1889,"ES","carInsurance",2022-04-01,2023-04-30,"€30",739
1892,"ES","homeInsurance",2022-06-01,2023-06-30,"€55",739
1893,"ES","carInsurance",2021-09-01,2022-08-31,"€45",740
1895,"ES","lifeInsurance",2021-11-01,2022-10-31,"€40",740
1896,"ES","homeInsurance",2022-04-01,2023-04-30,"€35",740
1897,"ES","carInsurance",2021-11-01,2022-10-31,"€40",741
1899,"ES","lifeInsurance",2021-12-01,2022-11-30,"€55",741
1900,"ES","homeInsurance",2022-01-01,2023-01-31,"€50",741
1901,"ES","carInsurance",2022-01-01,2023-01-31,"€30",744
1902,"ES","carInsurance",2021-10-01,2022-09-30,"€30",744
1905,"ES","carInsurance",2022-01-01,2023-01-31,"€30",745
1909,"ES","carInsurance",2022-05-01,2023-05-31,"€65",748
1912,"ES","homeInsurance",2021-10-01,2022-09-30,"€40",748
1913,"ES","carInsurance",2021-11-01,2022-10-31,"€45",749
1915,"ES","lifeInsurance",2022-01-01,2023-01-31,"€55",749
1917,"ES","carInsurance",2021-10-01,2022-09-30,"€40",755
1918,"ES","carInsurance",2022-03-01,2023-03-31,"€20",755
1921,"ES","carInsurance",2021-09-01,2022-08-31,"€35",756
1925,"ES","carInsurance",2022-04-01,2023-04-30,"€65",757
1929,"ES","carInsurance",2021-12-01,2022-11-30,"€60",761
1931,"ES","lifeInsurance",2022-06-01,2023-06-30,"€75",761
1933,"ES","carInsurance",2021-12-01,2022-11-30,"€45",763
1937,"ES","carInsurance",2022-03-01,2023-03-31,"€30",765
1940,"ES","homeInsurance",2021-11-01,2022-10-31,"€40",765
1941,"ES","carInsurance",2021-09-01,2022-08-31,"€35",769
1942,"ES","carInsurance",2022-04-01,2023-04-30,"€20",769
1944,"ES","homeInsurance",2021-09-01,2022-08-31,"€55",769
1945,"ES","carInsurance",2022-04-01,2023-04-30,"€50",772
1947,"ES","lifeInsurance",2022-06-01,2023-06-30,"€50",772
1949,"ES","carInsurance",2022-04-01,2023-04-30,"€60",773
1953,"ES","carInsurance",2022-05-01,2023-05-31,"€30",774
1956,"ES","homeInsurance",2021-12-01,2022-11-30,"€55",774
1957,"ES","carInsurance",2022-03-01,2023-03-31,"€60",775
1960,"ES","homeInsurance",2021-12-01,2022-11-30,"€40",775
1961,"ES","carInsurance",2022-02-01,2023-02-28,"€30",778
1965,"ES","carInsurance",2022-05-01,2023-05-31,"€55",780
1967,"ES","lifeInsurance",2022-01-01,2022-12-31,"€65",780
1969,"ES","carInsurance",2022-01-01,2023-01-31,"€65",783
1972,"ES","homeInsurance",2021-12-01,2022-11-30,"€55",783
1973,"ES","carInsurance",2022-02-01,2023-02-28,"€35",784
1976,"ES","homeInsurance",2022-03-01,2023-03-31,"€30",784
1977,"ES","carInsurance",2022-01-01,2023-01-31,"€50",786
1981,"ES","carInsurance",2021-09-01,2022-08-31,"€35",790
1982,"ES","carInsurance",2021-09-01,2022-08-31,"€35",790
1984,"ES","homeInsurance",2022-03-01,2023-03-31,"€30",790
1989,"ES","carInsurance",2021-10-01,2022-09-30,"€35",793
1991,"ES","lifeInsurance",2021-11-01,2022-10-31,"€50",793
1993,"ES","carInsurance",2022-03-01,2023-03-31,"€30",795
1995,"ES","lifeInsurance",2021-10-01,2022-09-30,"€40",795
1997,"ES","carInsurance",2022-05-01,2023-05-31,"€30",799
2000,"ES","homeInsurance",2022-05-01,2023-05-31,"€40",799
2002,"IT","carInsurance",2022-03-01,2023-03-31,"€25",803
2003,"IT","lifeInsurance",2021-09-01,2022-08-31,"€75",803
2004,"IT","homeInsurance",2022-05-01,2023-05-31,"€50",803
2005,"IT","carInsurance",2022-05-01,2023-05-31,"€35",805
2007,"IT","lifeInsurance",2021-10-01,2022-09-30,"€70",805
2009,"IT","carInsurance",2022-01-01,2022-12-31,"€35",807
2011,"IT","lifeInsurance",2022-02-01,2023-02-28,"€60",807
2013,"IT","carInsurance",2022-02-01,2023-02-28,"€30",812
2014,"IT","carInsurance",2021-09-01,2022-08-31,"€35",812
2015,"IT","lifeInsurance",2022-05-01,2023-05-31,"€45",812
2016,"IT","homeInsurance",2021-09-01,2022-08-31,"€45",812
2020,"IT","homeInsurance",2022-05-01,2023-05-31,"€30",814
2021,"IT","carInsurance",2022-01-01,2023-01-31,"€35",816
2022,"IT","carInsurance",2021-09-01,2022-08-31,"€40",816
2023,"IT","lifeInsurance",2021-11-01,2022-10-31,"€70",816
2025,"IT","carInsurance",2022-03-01,2023-03-31,"€30",817
2029,"IT","carInsurance",2021-09-01,2022-08-31,"€65",818
2031,"IT","lifeInsurance",2022-03-01,2023-03-31,"€50",818
2032,"IT","homeInsurance",2021-09-01,2022-08-31,"€50",818
2033,"IT","carInsurance",2022-01-01,2023-01-31,"€55",820
2034,"IT","carInsurance",2021-09-01,2022-08-31,"€40",820
2035,"IT","lifeInsurance",2022-03-01,2023-03-31,"€40",820
2036,"IT","homeInsurance",2022-06-01,2023-06-30,"€50",820
2037,"IT","carInsurance",2022-01-01,2023-01-31,"€30",822
2040,"IT","homeInsurance",2021-11-01,2022-10-31,"€45",822
2041,"IT","carInsurance",2021-12-01,2022-11-30,"€30",824
2045,"IT","carInsurance",2021-10-01,2022-09-30,"€60",825
2046,"IT","carInsurance",2022-05-01,2023-05-31,"€40",825
2049,"IT","carInsurance",2021-11-01,2022-10-31,"€35",826
2053,"IT","carInsurance",2022-05-01,2023-05-31,"€65",827
2057,"IT","carInsurance",2022-05-01,2023-05-31,"€35",828
2059,"IT","lifeInsurance",2022-02-01,2023-02-28,"€55",828
2060,"IT","homeInsurance",2022-05-01,2023-05-31,"€35",828
2061,"IT","carInsurance",2022-06-01,2023-06-30,"€65",829
2063,"IT","lifeInsurance",2022-05-01,2023-05-31,"€65",829
2064,"IT","homeInsurance",2022-02-01,2023-02-28,"€40",829
2065,"IT","carInsurance",2021-10-01,2022-09-30,"€65",831
2067,"IT","lifeInsurance",2022-01-01,2023-01-31,"€45",831
2068,"IT","homeInsurance",2021-11-01,2022-10-31,"€45",831
2069,"IT","carInsurance",2022-03-01,2023-03-31,"€35",833
2071,"IT","lifeInsurance",2021-12-01,2022-11-30,"€55",833
2072,"IT","homeInsurance",2021-12-01,2022-11-30,"€35",833
2073,"IT","carInsurance",2022-01-01,2023-01-31,"€65",834
2076,"IT","homeInsurance",2022-04-01,2023-04-30,"€40",834
2080,"IT","homeInsurance",2022-02-01,2023-02-28,"€55",835
2081,"IT","carInsurance",2022-02-01,2023-02-28,"€50",839
2084,"IT","homeInsurance",2021-09-01,2022-08-31,"€30",839
2085,"IT","carInsurance",2022-02-01,2023-02-28,"€45",840
2086,"IT","carInsurance",2021-09-01,2022-08-31,"€45",840
2087,"IT","lifeInsurance",2022-02-01,2023-02-28,"€70",840
2088,"IT","homeInsurance",2021-10-01,2022-09-30,"€35",840
2089,"IT","carInsurance",2021-09-01,2022-08-31,"€45",842
2091,"IT","lifeInsurance",2021-12-01,2022-11-30,"€75",842
2093,"IT","carInsurance",2021-11-01,2022-10-31,"€60",843
2094,"IT","carInsurance",2021-10-01,2022-09-30,"€30",843
2097,"IT","carInsurance",2022-05-01,2023-05-31,"€65",845
2100,"IT","homeInsurance",2021-10-01,2022-09-30,"€45",845
2101,"IT","carInsurance",2021-09-01,2022-08-31,"€40",846
2104,"IT","homeInsurance",2022-02-01,2023-02-28,"€45",846
2109,"IT","carInsurance",2022-04-01,2023-04-30,"€30",850
2112,"IT","homeInsurance",2021-12-01,2022-11-30,"€35",850
2113,"IT","carInsurance",2022-05-01,2023-05-31,"€60",852
2114,"IT","carInsurance",2022-05-01,2023-05-31,"€30",852
2115,"IT","lifeInsurance",2021-09-01,2022-08-31,"€40",852
2116,"IT","homeInsurance",2022-04-01,2023-04-30,"€35",852
2117,"IT","carInsurance",2022-03-01,2023-03-31,"€45",854
2118,"IT","carInsurance",2021-09-01,2022-08-31,"€40",854
2121,"IT","carInsurance",2022-06-01,2023-06-30,"€60",856
2125,"IT","carInsurance",2022-01-01,2022-12-31,"€40",857
2126,"IT","carInsurance",2021-09-01,2022-08-31,"€35",857
2128,"IT","homeInsurance",2022-01-01,2023-01-31,"€30",857
2129,"IT","carInsurance",2021-11-01,2022-10-31,"€45",858
2130,"IT","carInsurance",2022-04-01,2023-04-30,"€40",858
2136,"IT","homeInsurance",2021-09-01,2022-08-31,"€30",859
2137,"IT","carInsurance",2021-10-01,2022-09-30,"€50",860
2140,"IT","homeInsurance",2021-09-01,2022-08-31,"€50",860
2141,"IT","carInsurance",2022-01-01,2022-12-31,"€40",862
2144,"IT","homeInsurance",2022-06-01,2023-06-30,"€45",862
2145,"IT","carInsurance",2022-02-01,2023-02-28,"€30",864
2146,"IT","carInsurance",2022-05-01,2023-05-31,"€40",864
2150,"IT","carInsurance",2021-12-01,2022-11-30,"€25",865
2153,"IT","carInsurance",2022-02-01,2023-02-28,"€55",866
2157,"IT","carInsurance",2022-01-01,2022-12-31,"€65",867
2161,"IT","carInsurance",2021-11-01,2022-10-31,"€60",868
2162,"IT","carInsurance",2022-01-01,2022-12-31,"€40",868
2167,"IT","lifeInsurance",2022-04-01,2023-04-30,"€50",869
2169,"IT","carInsurance",2021-11-01,2022-10-31,"€30",870
2171,"IT","lifeInsurance",2022-02-01,2023-02-28,"€70",870
2176,"IT","homeInsurance",2021-11-01,2022-10-31,"€30",871
2178,"IT","carInsurance",2021-11-01,2022-10-31,"€25",872
2179,"IT","lifeInsurance",2022-01-01,2022-12-31,"€75",872
2184,"IT","homeInsurance",2022-01-01,2022-12-31,"€45",873
2185,"IT","carInsurance",2021-09-01,2022-08-31,"€50",875
2188,"IT","homeInsurance",2021-11-01,2022-10-31,"€55",875
2189,"IT","carInsurance",2022-04-01,2023-04-30,"€55",876
2192,"IT","homeInsurance",2022-01-01,2023-01-31,"€30",876
2193,"IT","carInsurance",2022-04-01,2023-04-30,"€65",877
2196,"IT","homeInsurance",2022-05-01,2023-05-31,"€40",877
2197,"IT","carInsurance",2022-01-01,2022-12-31,"€65",878
2200,"IT","homeInsurance",2021-11-01,2022-10-31,"€40",878
2201,"IT","carInsurance",2022-05-01,2023-05-31,"€55",880
2203,"IT","lifeInsurance",2021-12-01,2022-11-30,"€50",880
2207,"IT","lifeInsurance",2022-06-01,2023-06-30,"€45",881
2208,"IT","homeInsurance",2022-01-01,2023-01-31,"€50",881
2209,"IT","carInsurance",2021-11-01,2022-10-31,"€55",882
2211,"IT","lifeInsurance",2022-02-01,2023-02-28,"€55",882
2212,"IT","homeInsurance",2022-02-01,2023-02-28,"€35",882
2213,"IT","carInsurance",2022-03-01,2023-03-31,"€30",883
2214,"IT","carInsurance",2022-01-01,2022-12-31,"€25",883
2216,"IT","homeInsurance",2021-10-01,2022-09-30,"€40",883
2217,"IT","carInsurance",2021-09-01,2022-08-31,"€60",887
2218,"IT","carInsurance",2021-09-01,2022-08-31,"€20",887
2224,"IT","homeInsurance",2022-01-01,2022-12-31,"€55",888
2225,"IT","carInsurance",2021-11-01,2022-10-31,"€30",889
2227,"IT","lifeInsurance",2021-12-01,2022-11-30,"€70",889
2229,"IT","carInsurance",2021-12-01,2022-11-30,"€45",890
2230,"IT","carInsurance",2022-02-01,2023-02-28,"€35",890
2231,"IT","lifeInsurance",2022-06-01,2023-06-30,"€70",890
2232,"IT","homeInsurance",2022-03-01,2023-03-31,"€50",890
2233,"IT","carInsurance",2022-03-01,2023-03-31,"€50",893
2235,"IT","lifeInsurance",2022-01-01,2022-12-31,"€65",893
2236,"IT","homeInsurance",2022-05-01,2023-05-31,"€45",893
2237,"IT","carInsurance",2022-03-01,2023-03-31,"€55",895
2239,"IT","lifeInsurance",2021-09-01,2022-08-31,"€45",895
2241,"IT","carInsurance",2022-05-01,2023-05-31,"€35",896
2242,"IT","carInsurance",2021-10-01,2022-09-30,"€25",896
2244,"IT","homeInsurance",2022-06-01,2023-06-30,"€45",896
2247,"IT","lifeInsurance",2021-12-01,2022-11-30,"€60",897
2249,"IT","carInsurance",2022-01-01,2023-01-31,"€65",902
2253,"IT","carInsurance",2022-02-01,2023-02-28,"€45",903
2254,"IT","carInsurance",2021-12-01,2022-11-30,"€30",903
2256,"IT","homeInsurance",2022-01-01,2022-12-31,"€40",903
2257,"IT","carInsurance",2022-05-01,2023-05-31,"€45",904
2259,"IT","lifeInsurance",2021-11-01,2022-10-31,"€40",904
2261,"IT","carInsurance",2022-06-01,2023-06-30,"€35",905
2262,"IT","carInsurance",2021-09-01,2022-08-31,"€45",905
2264,"IT","homeInsurance",2022-02-01,2023-02-28,"€55",905
2265,"IT","carInsurance",2022-04-01,2023-04-30,"€45",906
2268,"IT","homeInsurance",2022-06-01,2023-06-30,"€50",906
2269,"IT","carInsurance",2021-12-01,2022-11-30,"€65",907
2272,"IT","homeInsurance",2022-04-01,2023-04-30,"€50",907
2273,"IT","carInsurance",2022-05-01,2023-05-31,"€60",909
2276,"IT","homeInsurance",2021-12-01,2022-11-30,"€45",909
2277,"IT","carInsurance",2021-12-01,2022-11-30,"€50",912
2280,"IT","homeInsurance",2022-04-01,2023-04-30,"€40",912
2281,"IT","carInsurance",2022-03-01,2023-03-31,"€45",913
2283,"IT","lifeInsurance",2022-04-01,2023-04-30,"€45",913
2285,"IT","carInsurance",2022-03-01,2023-03-31,"€45",916
2286,"IT","carInsurance",2022-03-01,2023-03-31,"€30",916
2288,"IT","homeInsurance",2022-01-01,2023-01-31,"€30",916
2289,"IT","carInsurance",2021-09-01,2022-08-31,"€40",919
2290,"IT","carInsurance",2021-11-01,2022-10-31,"€45",919
2291,"IT","lifeInsurance",2022-01-01,2023-01-31,"€65",919
2293,"IT","carInsurance",2022-06-01,2023-06-30,"€45",920
2295,"IT","lifeInsurance",2021-09-01,2022-08-31,"€55",920
2296,"IT","homeInsurance",2022-06-01,2023-06-30,"€45",920
2297,"IT","carInsurance",2021-10-01,2022-09-30,"€65",921
2298,"IT","carInsurance",2022-04-01,2023-04-30,"€40",921
2304,"IT","homeInsurance",2021-12-01,2022-11-30,"€40",922
2305,"IT","carInsurance",2022-05-01,2023-05-31,"€55",923
2307,"IT","lifeInsurance",2022-04-01,2023-04-30,"€60",923
2309,"IT","carInsurance",2022-04-01,2023-04-30,"€60",924
2312,"IT","homeInsurance",2022-04-01,2023-04-30,"€40",924
2313,"IT","carInsurance",2022-06-01,2023-06-30,"€45",927
2315,"IT","lifeInsurance",2022-01-01,2023-01-31,"€70",927
2316,"IT","homeInsurance",2022-01-01,2023-01-31,"€50",927
2317,"IT","carInsurance",2022-04-01,2023-04-30,"€60",929
2321,"IT","carInsurance",2021-11-01,2022-10-31,"€65",930
2324,"IT","homeInsurance",2021-10-01,2022-09-30,"€50",930
2325,"IT","carInsurance",2021-12-01,2022-11-30,"€50",931
2327,"IT","lifeInsurance",2022-05-01,2023-05-31,"€70",931
2329,"IT","carInsurance",2022-04-01,2023-04-30,"€40",932
2332,"IT","homeInsurance",2021-09-01,2022-08-31,"€30",932
2333,"IT","carInsurance",2022-04-01,2023-04-30,"€50",935
2334,"IT","carInsurance",2021-12-01,2022-11-30,"€25",935
2336,"IT","homeInsurance",2022-02-01,2023-02-28,"€55",935
2337,"IT","carInsurance",2022-01-01,2022-12-31,"€35",936
2338,"IT","carInsurance",2022-03-01,2023-03-31,"€20",936
2340,"IT","homeInsurance",2022-05-01,2023-05-31,"€30",936
2341,"IT","carInsurance",2022-03-01,2023-03-31,"€35",938
2342,"IT","carInsurance",2021-09-01,2022-08-31,"€30",938
2343,"IT","lifeInsurance",2021-09-01,2022-08-31,"€65",938
2344,"IT","homeInsurance",2022-04-01,2023-04-30,"€55",938
2349,"IT","carInsurance",2022-06-01,2023-06-30,"€40",942
2351,"IT","lifeInsurance",2021-09-01,2022-08-31,"€70",942
2352,"IT","homeInsurance",2022-05-01,2023-05-31,"€45",942
2353,"IT","carInsurance",2022-05-01,2023-05-31,"€60",943
2356,"IT","homeInsurance",2022-02-01,2023-02-28,"€30",943
2357,"IT","carInsurance",2022-05-01,2023-05-31,"€45",945
2360,"IT","homeInsurance",2021-12-01,2022-11-30,"€40",945
2361,"IT","carInsurance",2022-01-01,2023-01-31,"€55",946
2371,"IT","lifeInsurance",2021-10-01,2022-09-30,"€55",956
2373,"IT","carInsurance",2022-06-01,2023-06-30,"€30",958
2374,"IT","carInsurance",2022-02-01,2023-02-28,"€40",958
2376,"IT","homeInsurance",2022-02-01,2023-02-28,"€30",958
2377,"IT","carInsurance",2021-09-01,2022-08-31,"€40",961
2380,"IT","homeInsurance",2022-01-01,2022-12-31,"€55",961
2381,"IT","carInsurance",2022-03-01,2023-03-31,"€60",962
2384,"IT","homeInsurance",2022-05-01,2023-05-31,"€50",962
2385,"IT","carInsurance",2021-11-01,2022-10-31,"€65",965
2387,"IT","lifeInsurance",2022-05-01,2023-05-31,"€55",965
2388,"IT","homeInsurance",2021-12-01,2022-11-30,"€40",965
2393,"IT","carInsurance",2022-04-01,2023-04-30,"€30",970
2398,"IT","carInsurance",2021-09-01,2022-08-31,"€30",971
2400,"IT","homeInsurance",2022-06-01,2023-06-30,"€35",971
2403,"IT","lifeInsurance",2022-01-01,2023-01-31,"€45",973
2404,"IT","homeInsurance",2022-04-01,2023-04-30,"€40",973
2405,"IT","carInsurance",2021-09-01,2022-08-31,"€40",976
2408,"IT","homeInsurance",2021-11-01,2022-10-31,"€40",976
2413,"IT","carInsurance",2022-06-01,2023-06-30,"€60",978
2416,"IT","homeInsurance",2022-01-01,2023-01-31,"€30",978
2417,"IT","carInsurance",2021-11-01,2022-10-31,"€55",980
2419,"IT","lifeInsurance",2022-03-01,2023-03-31,"€70",980
2420,"IT","homeInsurance",2022-03-01,2023-03-31,"€35",980
2424,"IT","homeInsurance",2022-03-01,2023-03-31,"€40",982
2425,"IT","carInsurance",2022-01-01,2022-12-31,"€65",983
2428,"IT","homeInsurance",2022-05-01,2023-05-31,"€55",983
2429,"IT","carInsurance",2022-03-01,2023-03-31,"€45",984
2430,"IT","carInsurance",2022-01-01,2022-12-31,"€40",984
2431,"IT","lifeInsurance",2021-10-01,2022-09-30,"€65",984
2432,"IT","homeInsurance",2022-03-01,2023-03-31,"€55",984
2433,"IT","carInsurance",2021-12-01,2022-11-30,"€40",985
2436,"IT","homeInsurance",2021-12-01,2022-11-30,"€30",985
2438,"IT","carInsurance",2022-05-01,2023-05-31,"€40",986
2439,"IT","lifeInsurance",2021-09-01,2022-08-31,"€60",986
2440,"IT","homeInsurance",2022-01-01,2022-12-31,"€50",986
2441,"IT","carInsurance",2021-11-01,2022-10-31,"€35",987
2444,"IT","homeInsurance",2022-04-01,2023-04-30,"€55",987
2445,"IT","carInsurance",2022-01-01,2023-01-31,"€55",993
2448,"IT","homeInsurance",2021-09-01,2022-08-31,"€55",993
2449,"IT","carInsurance",2021-12-01,2022-11-30,"€50",996
2450,"IT","carInsurance",2022-01-01,2022-12-31,"€30",996
2451,"IT","lifeInsurance",2022-02-01,2023-02-28,"€65",996
2452,"IT","homeInsurance",2022-05-01,2023-05-31,"€50",996
2453,"IT","carInsurance",2022-01-01,2023-01-31,"€65",997
2456,"IT","homeInsurance",2021-10-01,2022-09-30,"€40",997
2457,"IT","carInsurance",2021-09-01,2022-08-31,"€55",999
2458,"IT","carInsurance",2022-01-01,2022-12-31,"€30",999
2460,"IT","homeInsurance",2022-01-01,2023-01-31,"€45",999
2461,"IT","carInsurance",2021-09-01,2022-08-31,"€30",1000
2462,"IT","carInsurance",2022-03-01,2023-03-31,"€35",1000
